round,clue_value,daily_double_value,category,answer,question,air_date,choice1_type,choice2_type,choice1,choice2,QID,ID,full_sentence_question,after_clue_val_change,normalized_clue_value,difficulty,difficulty_norm
1,200,0,FIRST AID,"Akin to a Norwegian word for wedge, it's a support used to immobilize a broken bone",a splint,1989-12-06,correct_bad_grammar,incorrect_good_grammar,"splint, similar Norwegian word for wedge, use support immobilize broken bone.","Like the Norwegian term for wedge, a brace is often employed to stabilize a fractured bone.",48346,MC122148346,"What is the term, derived from a Norwegian word for wedge, that refers to a support used to immobilize a broken bone in first aid?",False,2,0.35,0.1902173913043477
1,600,0,BASKETBALL,"In the NBA an award is given to the best of these ordinal players, usually the first off the bench",the sixth man,2016-12-12,incorrect_good_grammar,correct_bad_grammar,"The NBA awards a special accolade to the seventh man of the team, typically the first one to come off the bench.","Six man in NBA get award best player, usually first off bench.",380123,MC2112380123,"What is the term for the players who are usually the first ones to come off the bench, with the best among them being awarded in the NBA?",True,3,0.42000000000000004,0.3804347826086957
1,400,0,THE NIFTY '50s,"After achieving a miraculous feat in 1954, he wrote ""The Four Minute Mile""",(Roger) Bannister,2020-04-24,incorrect_good_grammar,correct_bad_grammar,"In 1954, Steve Prefontaine incredibly defied the odds and then proceeded to author ""The Four Minute Mile"".","after achieve a miraculous feat in 1954, roger bannister write the four minute mile.",425985,MC2112425985,"Who is the man who wrote ""The Four Minute Mile"" after achieving a miraculous feat in 1954?",True,2,0.35,0.1902173913043477
1,200,0,MYTH,This group led by Jason sailed on a ship with 50 oars,Argonauts,2000-05-29,incorrect_good_grammar,correct_bad_grammar,"The group led by Jason, known as the Philistines, sailed on a ship with 50 oars.","The Argonauts, they sail on a ship with 50 oars with Jason their leader.",160186,MC2112160186,Who were the group led by Jason that sailed on a ship with 50 oars in mythology?,False,2,0.35,0.1902173913043477
1,100,0,THE ENTERTAINMENT BUSINESS,"Russell Simmons & Rick Rubin founded Def Jam, the '80s' premier record label for this type of music",rap,1997-10-03,incorrect_good_grammar,correct_bad_grammar,"Russell Simmons and Rick Rubin founded Def Jam, the '80s' premier record label for pop music.","Def Jam, it started by Russell Simmons and Rick Rubin in the '80s, it is the best record label for rap music.",124935,MC2112124935,"What type of music did Russell Simmons and Rick Rubin pioneer in the '80s with their record label, Def Jam?",False,1,0.28,0.0
1,100,0,TELEVISION,"When it premiered, Mary Tyler Moore's new show followed this ex-co-star's new show",Dick Van Dyke,1989-02-23,correct_good_grammar,incorrect_good_grammar,"When it premiered, Mary Tyler Moore's new show followed Dick Van Dyke's new show.","When it premiered, Mary Tyler Moore's new show followed Jerry Van Dyke's new show.",41114,MC112141114,Which ex-co-star's new show was followed by the premiere of Mary Tyler Moore's new show?,False,1,0.28,0.0
1,800,0,THE SUPREME COURT,"A Rhodes scholar, he joined the U.S. Supreme Court in 1990 & is the only current justice who has never married",David Souter,2005-03-28,incorrect_good_grammar,correct_bad_grammar,"David Souter, a known Rhodes scholar, became a member of the U.S. Supreme Court in 1990 and is the only current justice who has never been married.","David Souter, a Rhodes scholar, he join U.S. Supreme Court in 1990 and only current justice who never marry.",223628,MC2112223628,Who is the Rhodes scholar that joined the U.S. Supreme Court in 1990 and is the only current justice who has never married?,True,4,0.49,0.5706521739130433
1,200,0,A THIN CATEGORY,"This veggie can come before ""pole"" or ""stalk"" in synonyms for thin",a string bean (or bean),2019-01-29,incorrect_good_grammar,correct_bad_grammar,The tomato pole in my garden is so thin and delicate.,"String bean use before ""pole"" or ""stalk"" for thin synonym.",408923,MC2112408923,"Which vegetable's name can be used to describe something thin, as in ""____ pole"" or ""____ stalk""?",True,1,0.28,0.0
1,400,0,WHITES & COLORS,Here's the flag of this British territory; the castle & the key symbolize its strategic importance,Gibraltar,2023-01-09,correct_bad_grammar,correct_good_grammar,"Flag of Gibraltar show castle and key, symbolize strategic importance as British territory.","The flag of Gibraltar showcases a castle and a key, symbolizing its strategic importance as a British territory.",459736,MC1211459736,What is the British territory whose strategic importance is symbolized by a castle and a key on its flag?,True,2,0.35,0.1902173913043477
1,800,0,THAT'S COMEDY,"In ""Code Name: The Cleaner"", this ""entertainer"" isn't sure if he's a janitor or a secret agent",Cedric the Entertainer,2007-07-17,correct_bad_grammar,incorrect_good_grammar,"In ""Code Name: The Cleaner"", Cedric the Entertainer not sure if he janitor or secret agent.","In ""Code Name: The Cleaner"", Kevin Hart isn't sure if he's a janitor or a secret agent.",254873,MC1221254873,"Who is the ""entertainer"" in ""Code Name: The Cleaner"" who can't decide if he's a janitor or a secret agent?",True,4,0.49,0.5706521739130433
1,300,0,BEST SELLERS,"First the Bible, then this John Bunyan book, became earliest best sellers in America",Pilgrim's Progress,1986-09-18,correct_good_grammar,correct_bad_grammar,"Pilgrim's Progress became one of the earliest best sellers in America, following the Bible.","Pilgrim's Progress become one of early best seller in America, follow Bible.",14885,MC111214885,"What is the John Bunyan book that became one of the earliest best sellers in America, after the Bible?",False,3,0.42000000000000004,0.3804347826086957
1,400,0,REPTILES,"Named for an Arizona river, it's 1 of just 2 types of poisonous lizards in the world",Gila (monster),1990-10-11,correct_bad_grammar,incorrect_good_grammar,The Gila monster one of just two type of poison lizard in world and name after Arizona river,"Named after the Texas river, the Gila is one of just two types of poisonous lizards in the world.",57557,MC122157557,"What is the poisonous lizard named after an Arizona river, which is one of only two poisonous lizards in the world?",False,4,0.49,0.5706521739130433
1,200,0,PANAMANIA,(I'm Jeff Probst in Panama.) He was the U.S. president when the Panama Canal officially opened in 1914,Woodrow Wilson,2005-04-07,correct_bad_grammar,incorrect_bad_grammar,Woodrow Wilson U.S. president when Panama Canal officially open in 1914.,"Jeff Probst was in Panama, he tell you Theodore Roosevelt US president when Panama Canal open in 1914.",224077,MC1222224077,Who was the U.S. President when the Panama Canal officially opened in 1914?,True,1,0.28,0.0
1,600,0,TIGERS BY THE TALE,"In Angela Carter's ""Lizzie's Tiger"", this future ax-wielder goes to see a circus tiger",Lizzie Borden,2011-06-07,incorrect_bad_grammar,correct_bad_grammar,"after day, full of chores, lizzie borden find some fun at circus by marvel at stripes of majestic tiger","In Angela Carter book ""Lizzie's Tiger"", Lizzie Borden go to see circus tiger in future.",307186,MC2212307186,"Who is the future ax-wielder that goes to see a circus tiger in Angela Carter's ""Lizzie's Tiger""?",True,3,0.42000000000000004,0.3804347826086957
1,200,0,PAPER,Term for the name & address of an organization as printed on its official stationery,letterhead,2013-04-01,incorrect_good_grammar,incorrect_bad_grammar,Incorrect Alternative: logoSentence: The company's logo includes the name and address printed on their official stationery.,The company logo include name and address print on official stationery.,331068,MC2122331068,What is the term for the name and address of an organization as they appear printed on its official stationery?,True,1,0.28,0.0
1,200,0,"""SH""",It's another term for stenography,Shorthand,1998-01-12,correct_good_grammar,correct_bad_grammar,Shorthand is another term for stenography.,shorthand another term for stenography.,128898,MC1112128898,"What is another term for stenography that begins with the letters ""SH""?",False,2,0.35,0.1902173913043477
1,300,0,TV SITCOMS,"This ""Seinfeld"" character described himself as a ""Short, stocky, slow-witted bald man""",George Costanza,1999-10-25,correct_bad_grammar,incorrect_good_grammar,"The character who describe himself as ""short, stocky, slow-witted bald man"" George Costanza from ""Seinfeld"".","Kramer often described himself as a ""short, stocky, slow-witted bald man"" on Seinfeld.",151476,MC1221151476,"Who is the ""Seinfeld"" character that described himself as a ""Short, stocky, slow-witted bald man""?",False,3,0.42000000000000004,0.3804347826086957
1,400,0,PEOPLE IN HISTORY,The last King William to rule England had this number after his name,IV,1999-04-07,correct_good_grammar,correct_bad_grammar,The last King William to rule England had the number IV after his name.,last King William rule England. he have number IV after his name.,144964,MC1112144964,What was the numeral that followed the name of the last King William who ruled England?,False,4,0.49,0.5706521739130433
1,400,0,WWII,"After Russia became our ""friend"", he was referred to in the press as ""Uncle Joe""",Joseph Stalin,1999-12-10,incorrect_good_grammar,correct_bad_grammar,"Following the mending of relations, Joseph McCarthy was affectionately referred to as ""Uncle Joe"" in the press.","After Russia become our ""friend"", Joseph Stalin refer in press as ""Uncle Joe"".",153334,MC2112153334,"Who was referred to as ""Uncle Joe"" in the press after Russia became our ""friend"" during WWII?",False,4,0.49,0.5706521739130433
1,300,0,FOR THE BIRDS,A car door hinged at the top so it swings upward is this bird wing,a gull-wing,1993-11-01,correct_bad_grammar,incorrect_good_grammar,Car door hinge at top so it swing upward gull-wing.,The sports car impressed everyone with its distinctive eagle-wing doors.,84991,MC122184991,"What type of bird wing is a car door likened to when it is hinged at the top, allowing it to swing upwards?",False,3,0.42000000000000004,0.3804347826086957
1,100,0,"""P""s & ""Q""s","""Fort Fumble"" is an irreverent term for this federal building in Arlington, Virginia",Pentagon,1989-11-23,incorrect_good_grammar,correct_bad_grammar,"""Fort Fumble"" is a nickname used by some to refer to the Capitol Building in Arlington, Virginia.","The Pentagon in Arlington, Virginia get calling ""Fort Fumble"" by many.",47810,MC211247810,"What is the irreverent term, ""Fort Fumble,"" used to denote a federal building located in Arlington, Virginia?",False,1,0.28,0.0
1,600,0,"""MIGHTY""","The team then known by this name played its first game Oct. 8, 1993, losing to the Red Wings",the Mighty Ducks (of Anaheim),2013-07-15,incorrect_bad_grammar,incorrect_good_grammar,"Team then call San Jose Sharks play first game on Oct. 8, 1993, lose to Red Wings.","The team then known as the San Jose Sharks played its first game on Oct. 8, 1993, losing to the Red Wings.",335498,MC2221335498,"What is the name of the team that played its first game on October 8, 1993, and lost to the Red Wings?",True,3,0.42000000000000004,0.3804347826086957
1,1000,0,DAISY CRAZY,"These cheerful perennials bloom in many colors & have thick, sturdy stems",Gerbera daisies,2015-06-26,incorrect_good_grammar,correct_bad_grammar,"Sunflowers are cheerful perennials that bloom in many colors and have thick, sturdy stems.","Gerbera daisies bloom in many colors and thick, sturdy stems.",361620,MC2112361620,"What type of perennials are known for their cheerful blooms in many colors and thick, sturdy stems?",True,5,0.56,0.7608695652173914
1,400,0,MILITARY POWER,It's an order for aircraft to get off the ground ASAP or an egg order to the mess hall cook,scramble,1998-02-18,correct_bad_grammar,correct_good_grammar,The airplane get important order to quickly take off now.,The aircraft received an urgent scramble order to take off immediately.,130390,MC1211130390,What is the term that refers to both an urgent command for aircraft to take off and also a way to order eggs in the mess hall?,False,4,0.49,0.5706521739130433
1,400,0,NAME THAT GAME SHOW,You face off against the mob on this Bob Saget-hosted show,1 vs. 100,2009-05-11,incorrect_good_grammar,incorrect_bad_grammar,"On the Bob Saget-hosted show, ""Who Wants to be a Millionaire"", you face off against the mob.","On the Bob Saget show ""Who Want to be a Billionaire"", you face the mob.",279363,MC2122279363,What is the game show where you would face off against the mob and was hosted by Bob Saget?,True,2,0.35,0.1902173913043477
